Rokuhoudou Yotsuiro Biyori,Isago, Hirokazu,Supporting,Koyama, Tsuyoshi
Rokuhoudou Yotsuiro Biyori,Kinako,Supporting,Amasaki, Kouhei
Rokuhoudou Yotsuiro Biyori,Kondou, Tsubasa,Supporting,Yamamura, Hibiku
Rokuhoudou Yotsuiro Biyori,Reporter,Supporting,Kimura, Juri
Rokuhoudou Yotsuiro Biyori,Shibano, Father,Supporting,Maeda, Hiroki
Rokuhoudou Yotsuiro Biyori,Shibano, Ryouhei,Supporting,Ishiya, Haruki
Rokuhoudou Yotsuiro Biyori,Tougoku, Yakyou,Supporting,Maeno, Tomoaki
Rokuhoudou Yotsuiro Biyori,Tougoku, Kyounosuke,Supporting,Tsuda, Eizou
Rokuhoudou Yotsuiro Biyori,Tsunozaki, Eisuke,Supporting,Toriumi, Kousuke
Major 2nd (TV),Satou, Hikaru,Main,Nishiyama, Koutarou
Major 2nd (TV),Shigeno, Daigo,Main,Fujiwara, Natsumi
Major 2nd (TV),Honda, Gorou,Supporting,N/A
Major 2nd (TV),Sakura, Mutsuko,Supporting,Hanazawa, Kana
Major 2nd (TV),Shigeno, Izumi,Supporting,Takamori, Natsumi
Major 2nd (TV),Shimizu, Kaoru,Supporting,Sasamoto, Yuuko
Gundam Build Divers,Hidaka, Yukio,Main,Fujiwara, Natsumi
Gundam Build Divers,Mikami, Riku,Main,Kobayashi, Yuusuke
Gundam Build Divers,Sarah,Main,Terui, Haruka
Gundam Build Divers,Yashiro , Momoka,Main,N/A
Gundam Build Divers,Ayame,Supporting,Numakura, Manami
Gundam Build Divers,Daniel,Supporting,Imaruoka, Atsushi
Gundam Build Divers,Do-ji,Supporting,Matsuoka, Yoshitsugu
Gundam Build Divers,Kouji,Supporting,Nose, Ikuji
Gundam Build Divers,Kujou, Kyouya,Supporting,Kasama, Jun
Gundam Build Divers,Magee,Supporting,Murata, Taishi
Gundam Build Divers,Nanase, Kouichi,Supporting,N/A
Gundam Build Divers,Nanase, Nanami,Supporting,Itou, Kanae
Gundam Build Divers,Ogre,Supporting,Hatano, Wataru
Gundam Build Divers,Riku's Mother,Supporting,Komatsu, Naoko
Gundam Build Divers,Rommel,Supporting,Hayami, Show
Gundam Build Divers,Shahryar,Supporting,Osaka, Ryota
Gundam Build Divers,Shahryar Imposter,Supporting,Kashii, Shouto
Gundam Build Divers,Shahryar Imposter's Subordinate,Supporting,Tezuka, Hiromichi
Gundam Build Divers,Shiba, Tsukasa,Supporting,Yashiro, Taku
Gundam Build Divers,Suu,Supporting,Takeda Tago, Larissa
Gundam Build Divers,Tigerwolf,Supporting,Suwabe, Junichi
Gundam Build Divers,Yasu,Supporting,Yanagita, Junichi
Omae wa Mada Gunma wo Shiranai,Kamitsuki, Nori,Main,Kajiwara, Gakuto
Omae wa Mada Gunma wo Shiranai,Shinooka, Kyou,Main,Uchida, Aya
Omae wa Mada Gunma wo Shiranai,Todoroki, Otoya,Main,Kasama, Jun
Omae wa Mada Gunma wo Shiranai,Kimura, Nitatsu,Supporting,Hayashi, Daichi
Omae wa Mada Gunma wo Shiranai,Kokoro, Yasuki,Supporting,Amezawa, Yuuki
Omae wa Mada Gunma wo Shiranai,Narrator,Supporting,N/A
Layton Mystery Tanteisha: Katri no Nazotoki File,Layton, Katrielle,Main,Hanazawa, Kana
Souten no Ken Re:Genesis,Kasumi, Kenshirou,Main,Yamadera, Kouichi
Gurazeni,Bonda, Natsunosuke,Main,Ochiai, Fukushi
Gurazeni,Degawa,Supporting,Koyanagi, Motoi
Gurazeni,Doterai, Jou,Supporting,Canna, Nobutoshi
Gurazeni,Hagihara,Supporting,N/A
Gurazeni,Ida,Supporting,Takahashi, Shinya
Gurazeni,Imai,Supporting,Sasa, Kenta
Gurazeni,Kamatani,Supporting,Tamaru, Hiroomi
Gurazeni,Kase,Supporting,Takahashi, Shinya
Gurazeni,Komori,Supporting,Takahashi, Makoto
Gurazeni,Kozato,Supporting,Ishino, Ryuuzou
Gurazeni,Makiba, Haruhiko,Supporting,Shimono, Hiro
Gurazeni,Matsumoto, Hideo,Supporting,N/A
Gurazeni,Minokawa, Noboru,Supporting,Tokutake, Tatsuya
Gurazeni,Miyahara,Supporting,Cho
Gurazeni,Mogami,Supporting,Kobayashi, Naoto
Gurazeni,Morikawa,Supporting,Tamaru, Hiroomi
Gurazeni,Naoki,Supporting,Kawahara, Yoshihisa
Gurazeni,Okita,Supporting,Nose, Ikuji
Gurazeni,Oono, Yukio,Supporting,Shirai, Yuusuke
Gurazeni,Sakota,Supporting,Nomura, Kenji
Gurazeni,Shibuya, Akira,Supporting,Hoshino, Takanori
Gurazeni,Tanabe,Supporting,Futamata, Issei
Gurazeni,Terasugi, Youzou,Supporting,Itou, Kentarou
Gurazeni,Tokunaga,Supporting,Namikawa, Daisuke
Gurazeni,Tominaga,Supporting,Nakamura, Kazumasa
Gurazeni,Yamasato,Supporting,Kameyama, Yuji
Gurazeni,Yasuda,Supporting,Amada, Masuo
Gurazeni,Yoshikawa,Supporting,Nakamura, Kazumasa
Lost Song,Finis,Main,Tamura, Yukari
Lost Song,Rin,Main,Suzuki, Konomi
Lost Song,Al,Supporting,Kuno, Misaki
Lost Song,Beamols, Bazra,Supporting,Koyama, Tsuyoshi
Lost Song,Bernstein IV, Lood,Supporting,Suzuki, Yuto
Lost Song,Corte,Supporting,Kayano, Ai
Lost Song,Doctor Weisen,Supporting,Ogata, Mitsuru
Lost Song,Goodlight, Pony,Supporting,Takahashi, Chiaki
Lost Song,Hokley, Talgia,Supporting,Ito, Hiroshi
Lost Song,Leobort, Henry,Supporting,Yamashita, Seiichirou
Lost Song,Looks, Alyu,Supporting,Seto, Asami
Lost Song,Looks, Monika,Supporting,Serizawa, Yuu
Lost Song,Mel,Supporting,Kayano, Ai
Binan Koukou Chikyuu Boueibu Happy Kiss!,Dougo, Ichirou,Main,Hayama, Shouta
Binan Koukou Chikyuu Boueibu Happy Kiss!,Kirishima, Ryouma,Main,Komata, Ryouga
Binan Koukou Chikyuu Boueibu Happy Kiss!,Manza, Taishi,Main,Yasuda, Rikuya
Binan Koukou Chikyuu Boueibu Happy Kiss!,Shuzenji, Kyoutarou,Main,Shimozuru, Naoyuki
Binan Koukou Chikyuu Boueibu Happy Kiss!,Wakura, Nanao,Main,Ishii, Takahide
Binan Koukou Chikyuu Boueibu Happy Kiss!,Furanui,Supporting,Yasumoto, Hiroki
Binan Koukou Chikyuu Boueibu Happy Kiss!,Ibusuki, Ata,Supporting,Midorikawa, Hikaru
Binan Koukou Chikyuu Boueibu Happy Kiss!,Karurusu,Supporting,Eguchi, Takuya
Binan Koukou Chikyuu Boueibu Happy Kiss!,King Kamopapa,Supporting,Nishimura, Tomomichi
Binan Koukou Chikyuu Boueibu Happy Kiss!,Kiyara, Bentarou,Supporting,Suwabe, Junichi
Binan Koukou Chikyuu Boueibu Happy Kiss!,Koekawa, Osamu,Supporting,Kuroda, Takaya
Binan Koukou Chikyuu Boueibu Happy Kiss!,Minister Wao,Supporting,Hayami, Show
Binan Koukou Chikyuu Boueibu Happy Kiss!,Producer,Supporting,Ishikawa, Hideo
Binan Koukou Chikyuu Boueibu Happy Kiss!,Shirahone, Martha,Supporting,Matsuoka, Yoshitsugu
Binan Koukou Chikyuu Boueibu Happy Kiss!,Sujikawa, Honeo,Supporting,Suganuma, Hisayoshi
Binan Koukou Chikyuu Boueibu Happy Kiss!,Unazuki, Taiju,Supporting,Toriumi, Kousuke
Binan Koukou Chikyuu Boueibu Happy Kiss!,Usui, Hajime,Supporting,Toyonaga, Toshiyuki
Binan Koukou Chikyuu Boueibu Happy Kiss!,Yonekura, Kingo,Supporting,Koyasu, Takehito
Binan Koukou Chikyuu Boueibu Happy Kiss!,Yonekura, Father,Supporting,Tsuji, Shinpachi
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Chidori,Main,Minase, Inori
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Oda, Nobunaga,Main,Hatano, Wataru
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Akechi, Mitsuhide,Supporting,N/A
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Asakura, Yoshikage,Supporting,Kishio, Daisuke
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Asakura, Kagetake,Supporting,Takahashi, Shinya
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Azai, Nagamasa,Supporting,Takumi, Yasuaki
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Chacha,Supporting,Mimori, Suzuko
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Endou, Naotsune,Supporting,Yanada, Kiyoyuki
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Hattori, Hanzou,Supporting,Valshe
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Honda, Tadakatsu,Supporting,Koyama, Rikiya
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Isono, Kazumasa,Supporting,Morishima, Shuuta
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Kichou,Supporting,Takahashi, Chiaki
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Kinoshita, Hideyoshi,Supporting,Yamaguchi, Kappei
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Magara, Naotaka,Supporting,Kimura, Subaru
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Mori, Yoshinari,Supporting,Seki, Tomokazu
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Narration,Supporting,Yamaguchi, Kappei
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Oichi,Supporting,Mimori, Suzuko
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Shibata, Katsuie,Supporting,Takahashi, Shinya
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Sukezou,Supporting,Murase, Ayumu
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Takenaka, Hanbee,Supporting,Hirakawa, Daisuke
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Tokugawa, Ieyasu,Supporting,Okiayu, Ryotaro
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Toudou, Takatora,Supporting,Takahashi, Shinya
Ninja Girl & Samurai Master: Anegawa and Ishiyama Arc,Yamazaki, Yoshiie,Supporting,Amada, Masuo
Aikatsu Friends!,Yuuki, Aine,Main,N/A
Beyblade Burst Chouzetsu,Sumie, Fubuki,Main,Yasuda, Rikuya
Puzzle & Dragon,Akashi, Taiga,Main,Tomari, Asuna
Puzzle & Dragon,Toragon,Main,Kakihara, Tetsuya
Youkai Watch: Shadow Side,Akinori,Main,Tamura, Mutsumi
Youkai Watch: Shadow Side,Amano, Keisuke,Main,Tomatsu, Haruka
Youkai Watch: Shadow Side,Amano, Natsume,Main,Yuuki, Aoi
Youkai Watch: Shadow Side,Touma,Main,Hasegawa, Yoshiaki
Youkai Watch: Shadow Side,Amano, Keita,Supporting,N/A
Youkai Watch: Shadow Side,Jibanyan,Supporting,Kuroda, Takaya
Youkai Watch: Shadow Side,Whisper,Supporting,Seki, Tomokazu
One Piece,Brook,Main,Cho
One Piece,Franky,Main,Yao, Kazuki
One Piece,Monkey D., Luffy,Main,Tanaka, Mayumi
One Piece,Nami,Main,Okamura, Akemi
One Piece,Nico, Robin,Main,Yamaguchi, Yuriko
One Piece,Roronoa, Zoro,Main,Nakai, Kazuya
One Piece,Sanji,Main,Hirata, Hiroaki
One Piece,Tony Tony, Chopper,Main,Ootani, Ikue
One Piece,Usopp,Main,Yamaguchi, Kappei
One Piece,Abdullah,Supporting,Hirai, Keiji
One Piece,Abellon,Supporting,Uo, Ken
One Piece,Absalom,Supporting,Chandler, Andrew
One Piece,Achino, Hockera,Supporting,Suzuki, Takuma
One Piece,Achino, Salcho,Supporting,Konishi, Katsuyuki
One Piece,Achino, Arbell,Supporting,Nagashima, Yuuko
One Piece,Achino, Campacino,Supporting,Matsuno, Taiki
One Piece,Achino, Brindo,Supporting,Toochika, Kouichi
One Piece,Achino, Don,Supporting,Nishimura, Tomomichi
One Piece,Achino, Lil,Supporting,Edwards, Kara
One Piece,Acilia,Supporting,Saito, Kimiko
One Piece,Agotogi,Supporting,Ivars, Luis Vicente
One Piece,Ain,Supporting,Kasahara, Rumi
One Piece,Aisa,Supporting,Suzuki, Masami
One Piece,Akibi,Supporting,Shiraishi, Ryoko
One Piece,Akihiro,Supporting,Marchi, Jamie
One Piece,Akumai,Supporting,N/A
One Piece,Aladdin,Supporting,Nagasako, Takashi
One Piece,Albion,Supporting,Hirai, Keiji
One Piece,All-Hunt, Grount,Supporting,Hanae, Natsuki
One Piece,Ally,Supporting,Mikami, Shiori
One Piece,Alvida,Supporting,Matsuoka, Youko
One Piece,Amazon,Supporting,Erickson, Juli
One Piece,Ango, Jean,Supporting,Mamiya, Yasuhiro
One Piece,Aphelandra,Supporting,Okamura, Akemi
One Piece,Apis,Supporting,Suzuki, Masami
One Piece,Arlong,Supporting,Kosugi, Juurouta
One Piece,Aswa,Supporting,Tak, Carolina
One Piece,Atomos,Supporting,Fukuhara, Kouhei
One Piece,Aunt,Supporting,Steele, Laurie
One Piece,Ayako,Supporting,Kanda, Akemi
One Piece,Baby 5,Supporting,Satou, Rina
One Piece,Bacura,Supporting,N/A
One Piece,Banchina,Supporting,Harp, Clarine
One Piece,Barbarossa,Supporting,Cho
One Piece,Bariete,Supporting,Yamaguchi, Kappei
One Piece,Bartholomew, Kuma,Supporting,Hori, Hideyuki
One Piece,Bartolomeo,Supporting,Morikubo, Shoutarou
One Piece,Basil, Hawkins,Supporting,Jaffe, Taliesin
One Piece,Bastille,Supporting,Koyama, Tsuyoshi
One Piece,Baum, King,Supporting,Fujiwara, Takahiro
One Piece,Belladonna,Supporting,Spinelli, Elisabetta
One Piece,Bellamy,Supporting,Takagi, Wataru
One Piece,Bellemere,Supporting,Hidaka, Noriko
One Piece,Benn, Beckman,Supporting,Ross, Jonathan Todd
One Piece,Bentham,Supporting,Yao, Kazuki
One Piece,Bepo,Supporting,Takato, Yasuhiro
One Piece,Bian,Supporting,Kugimiya, Rie
One Piece,Big Pan,Supporting,Ohba, Mahito
One Piece,Bill,Supporting,Takahashi, Hiroki
One Piece,Bins,Supporting,Kagawa, Teruyuki
One Piece,Biyo,Supporting,Kawana, Machiko
One Piece,Biyo's Father,Supporting,Oda, Yuusei
One Piece,Blackback,Supporting,Tanaka, Kazunari
One Piece,Blamenco,Supporting,Hirai, Keiji
One Piece,Blenheim,Supporting,Hiyama, Nobuyuki
One Piece,Blue, Gilly,Supporting,Naruse, Makoto
One Piece,Blue Fan,Supporting,Itou, Kanae
One Piece,Bluejam,Supporting,Ishizumi, Akihiko
One Piece,Blueno,Supporting,Sasaki, Seiji
One Piece,Boa, Sandersonia,Supporting,Saito, Chiwa
One Piece,Boa, Marigold,Supporting,Saito, Kimiko
One Piece,Boa, Hancock,Supporting,Mitsuishi, Kotono
One Piece,Bobbin,Supporting,Yonaga, Tsubasa
One Piece,Bogart,Supporting,Cook, Justin
One Piece,Bones, Daz,Supporting,Inada, Tetsu
One Piece,Boo,Supporting,Takatsuka, Masaya
One Piece,Boodle,Supporting,Stoddard, Mark
One Piece,Borsalino,Supporting,Ishizuka, Unshou
One Piece,Braham,Supporting,Nomura, Kenji
One Piece,Brannew,Supporting,Swasey, John
One Piece,Breed,Supporting,Ichijo, Kazuya
One Piece,Brogy,Supporting,Inada, Tetsu
One Piece,Brownbeard,Supporting,Tokuyama, Yasuhiko
One Piece,Buchi,Supporting,Takato, Yasuhiro
One Piece,Buffalo,Supporting,Takato, Yasuhiro
One Piece,Buggy,Supporting,McFarland, Mike
One Piece,Buhichuck,Supporting,Hirai, Keiji
One Piece,Bunny, Joe,Supporting,Fujimoto, Takahiro
One Piece,Byron,Supporting,N/A
One Piece,Cabaji,Supporting,Ayres, Greg
One Piece,Calgara,Supporting,Shibata, Hidekatsu
One Piece,Capone, Bege,Supporting,Tatsuta, Naoki
One Piece,Capone, Pez,Supporting,Suzuki, Masami
One Piece,Capote,Supporting,Ramos, Regino
One Piece,Captain John,Supporting,Marmon, Ken
One Piece,Caribou,Supporting,Terasoma, Masaki
One Piece,Carmel,Supporting,N/A
One Piece,Carmen,Supporting,Palencia, Brina
One Piece,Carne,Supporting,Schemmel, Sean
One Piece,Caroline,Supporting,Iwasaki, Hiroshi
One Piece,Carrot,Supporting,Itou, Kanae
One Piece,Carue,Supporting,Hirata, Hiroaki
One Piece,Cavendish,Supporting,Ishida, Akira
One Piece,Chabo,Supporting,Viktorin, Alison
One Piece,Chaka,Supporting,McCollum, Robert
One Piece,Chappe,Supporting,Takemoto, Eiji
One Piece,Charloss,Supporting,Chafurin
One Piece,Charlotte, Cracker,Supporting,Kirimoto, Takuya
One Piece,Charlotte, Moscato,Supporting,Ichijo, Kazuya
One Piece,Charlotte, Perospero,Supporting,Uchida, Yuya
One Piece,Charlotte, Nusstorte,Supporting,Nakai, Kazuya
One Piece,Charlotte, Bavarois,Supporting,N/A
One Piece,Charlotte, Brûlée,Supporting,Mita, Yuuko
One Piece,Charlotte, Compote,Supporting,N/A
One Piece,Charlotte, Flampe,Supporting,N/A
One Piece,Charlotte, Linlin,Supporting,Fujita, Toshiko
One Piece,Charlotte, Amande,Supporting,Mizuta, Wasabi
One Piece,Charlotte, Pudding,Supporting,Sawashiro, Miyuki
One Piece,Charlotte, Katakuri,Supporting,Sugita, Tomokazu
One Piece,Charlotte, Yuen,Supporting,N/A
One Piece,Charlotte, Joscarpone,Supporting,Yamaguchi, Yuriko
One Piece,Charlotte, Anana,Supporting,Oozora, Naomi
One Piece,Charlotte, Poire,Supporting,N/A
One Piece,Charlotte, Citron,Supporting,N/A
One Piece,Charlotte, Anglais,Supporting,Kikuchi, Masami
One Piece,Charlotte, Drag&eacute;e,Supporting,Morishita, Yukiko
One Piece,Charlotte, Joconde,Supporting,N/A
One Piece,Charlotte, Cabaletta,Supporting,Kawahara, Yoshihisa
One Piece,Charlotte, Dolce,Supporting,Hibi, Aiko
One Piece,Charlotte, Lola,Supporting,Hisakawa, Aya
One Piece,Charlotte, Myukuru,Supporting,Ishibashi, Momo
One Piece,Charlotte, Smoothie,Supporting,Katsuki, Masako
One Piece,Charlotte, Praline,Supporting,Tachibana, Yuuko
One Piece,Charlotte, Chiffon,Supporting,Hisakawa, Aya
One Piece,Charlotte, Counter,Supporting,Koyama, Tsuyoshi
One Piece,Charlotte, Cadenza,Supporting,Kuwahara, Toshiaki
One Piece,Charlotte, Cinnamon,Supporting,Suzuki, Masami
One Piece,Charlotte, Oven,Supporting,Kimura, Masafumi
One Piece,Charlotte, Daifuku,Supporting,Sakuya, Shunsuke
One Piece,Charlotte, Mascarpone,Supporting,Numata, Yusuke
One Piece,Charlotte, Raisin,Supporting,N/A
One Piece,Charlotte S., Galette,Supporting,Maeda, Ai
One Piece,Charlotte S., Opera,Supporting,Kawahara, Yoshihisa
One Piece,Charlotte S., Mont-d'Or,Supporting,Imaruoka, Atsushi
One Piece,Chess,Supporting,Roca, Jaime
One Piece,Chew,Supporting,Onosaka, Masaya
One Piece,Chimney,Supporting,Saito, Chiwa
One Piece,Chinjao,Supporting,Aomori, Shin
One Piece,Chocolat,Supporting,Ootani, Ikue
One Piece,Chouchou,Supporting,Bevins, Christopher
One Piece,Clover,Supporting,Williams, Kent
One Piece,Clown, Caesar,Supporting,Nakao, Ryuusei
One Piece,Coby,Supporting,Doi, Mika
One Piece,Cocoa,Supporting,Okamura, Akemi
One Piece,Comil,Supporting,Takemoto, Eiji
One Piece,Conis,Supporting,Bailey, Laura
One Piece,Corgi,Supporting,Egawa, Hisao
One Piece,Coribou,Supporting,Fukuhara, Kouhei
One Piece,Cosette,Supporting,Suzuki, Masami
One Piece,Cosmos,Supporting,Nishikawa, Hiromi
One Piece,Crocodile,Supporting,Swasey, John
One Piece,Crocus,Supporting,Naya, Gorou
One Piece,Curiel,Supporting,Fukuhara, Kouhei
One Piece,Curly, Dadan,Supporting,Uemura, Noriko
One Piece,Dagama,Supporting,Saitou, Shirou
One Piece,Daisy,Supporting,Ikeda, Chigusa
One Piece,Dalmatian,Supporting,Haramaki, Kouji
One Piece,Dalton,Supporting,D'Andrea, Simone
One Piece,Damask,Supporting,Miyazaki, Hiromu
One Piece,Daruma,Supporting,Suganuma, Hisayoshi
One Piece,de Bonham, Ant,Supporting,Yasumoto, Hiroki
One Piece,Dellinger,Supporting,Miyata, Kouki
One Piece,Demaro, Black,Supporting,Hirata, Hiroaki
One Piece,Den,Supporting,Shimada, Bin
One Piece,Desire,Supporting,Kaida, Yuki
One Piece,Devil, Dias,Supporting,Takatsuka, Masaya
One Piece,Devon, Catarina,Supporting,Saito, Kimiko
One Piece,Diamante,Supporting,Umezu, Hideyuki
One Piece,Diesel,Supporting,Uo, Ken
One Piece,Disco,Supporting,Sinterniklaas, Michael
One Piece,Doberman,Supporting,Takemoto, Eiji
One Piece,Doc Q,Supporting,Uchida, Naoya
One Piece,Dogra,Supporting,Yamaguchi, Kappei
One Piece,Doma,Supporting,Haramaki, Kouji
One Piece,Domino,Supporting,Shindo, Naomi
One Piece,Donquixote, Rosinante,Supporting,Yamadera, Kouichi
One Piece,Donquixote, Homing,Supporting,Muraji, Manabu
One Piece,Donquixote, Doflamingo,Supporting,Tanaka, Hideyuki
One Piece,Doran,Supporting,Kikuchi, Masami
One Piece,Doran,Supporting,Hibi, Aiko
One Piece,Doran's Father,Supporting,Tokuyama, Yasuhiko
One Piece,Dorry,Supporting,Gouri, Daisuke
One Piece,Dosun,Supporting,Yoshimizu, Takahiro
One Piece,Dr. Kobato,Supporting,Hiramatsu, Akiko
One Piece,Dracule, Mihawk,Supporting,Aono, Takeshi
One Piece,Drake,Supporting,Takemoto, Eiji
One Piece,Dream,Supporting,Nishimura, Chinami
One Piece,Drip,Supporting,Nakai, Kazuya
One Piece,Duval,Supporting,Seki, Toshihiko
One Piece,Eddy,Supporting,Kamiya, Hiroshi
One Piece,Edward, Newgate,Supporting,Arimoto, Kinryuu
One Piece,Elizabello II,Supporting,Chou, Katsumi
One Piece,Emporio, Ivankov,Supporting,Iwata, Mitsuo
One Piece,Enel,Supporting,Morikawa, Toshiyuki
One Piece,Enishida,Supporting,Ootani, Ikue
One Piece,Enstomach, Lily,Supporting,Itou, Shizuka
One Piece,Epoida,Supporting,Miyazaki, Hiromu
One Piece,Epony,Supporting,Yamaguchi, Yuriko
One Piece,Erik,Supporting,N/A
One Piece,Erik,Supporting,Nakao, Ryuusei
One Piece,Eustass, Kid,Supporting,Namikawa, Daisuke
One Piece,Farafra,Supporting,N/A
One Piece,Faust,Supporting,N/A
One Piece,Feld, Du,Supporting,Matsuyama, Takashi
One Piece,Fen, Bock,Supporting,Fujimoto, Takahiro
One Piece,Fisher, Tiger,Supporting,Ishii, Kouji
One Piece,Flapper,Supporting,Konno, Hiromi
One Piece,Fossa,Supporting,Nagano, Kouichi
One Piece,Foxy,Supporting,Shimada, Bin
One Piece,Fry, Panz,Supporting,Nishimura, Tomomichi
One Piece,Fukaboshi,Supporting,Itou, Kentarou
One Piece,Fukurou,Supporting,Watanabe, Kumiko
One Piece,Fullbody,Supporting,Burgmeier, John
One Piece,Funk, Kelly,Supporting,Kikuchi, Masami
One Piece,Funk, Bobby,Supporting,Nomura, Kenji
One Piece,Gaimon,Supporting,Brimmer, David
One Piece,Galdino,Supporting,Hiyama, Nobuyuki
One Piece,Gambia,Supporting,Yanaka, Hiroshi
One Piece,Gan Fall,Supporting,Swasey, John
One Piece,Gancho,Supporting,Ogata, Kenichi
One Piece,Gardoa,Supporting,Kakihara, Tetsuya
One Piece,Gatz,Supporting,Taketora
One Piece,Gedatsu,Supporting,Carter, Bob
One Piece,Gekko, Moriah,Supporting,Houki, Katsuhisa
One Piece,Genbou,Supporting,Jackson, Brad
One Piece,Genzou,Supporting,Shioya, Kouzou
One Piece,Gerth,Supporting,N/A
One Piece,Giberson,Supporting,Fukuhara, Kouhei
One Piece,Gimlet,Supporting,Kakinuma, Shino
One Piece,Gin,Supporting,Guardiola, Illich
One Piece,Gina,Supporting,N/A
One Piece,Ginko,Supporting,Aizawa, Mai
One Piece,Ginrummy,Supporting,Uran, Sakiko
One Piece,Gladius,Supporting,Chiba, Isshin
One Piece,Gloriosa,Supporting,Mayama, Ako
One Piece,Gol D., Roger,Supporting,Kusao, Takeshi
One Piece,Gonbe,Supporting,Okamura, Akemi
One Piece,Gorilla,Supporting,Inada, Tetsu
One Piece,Gotty,Supporting,Kimura, Masafumi
One Piece,Gu,Supporting,Inada, Tetsu
One Piece,Gyaro,Supporting,Oda, Yuusei
One Piece,Gyoru,Supporting,N/A
One Piece,Gyro,Supporting,Takatsuka, Masaya
One Piece,Hack,Supporting,Hirota, Kousei
One Piece,Hajrudin,Supporting,Koyama, Tsuyoshi
One Piece,Hamburg,Supporting,Kakegawa, Hirohiko
One Piece,Hammond,Supporting,Chiba, Isshin
One Piece,Hanger,Supporting,N/A
One Piece,Hannyabal,Supporting,Gotou, Tetsuo
One Piece,Haredas,Supporting,Naya, Rokurou
One Piece,Harisenbon,Supporting,Sakurai, Toshiharu
One Piece,Harry,Supporting,Park, Romi
One Piece,Haruta,Supporting,Noda, Junko
One Piece,Hatchan,Supporting,Morikawa, Toshiyuki
One Piece,Heat,Supporting,Hirai, Keiji
One Piece,Helmeppo,Supporting,Baker, Troy
One Piece,Henzo,Supporting,Christian, Luci
One Piece,Heppoko,Supporting,Inada, Tetsu
One Piece,Heracles,Supporting,Nishi, Rintarou
One Piece,Hewitt,Supporting,N/A
One Piece,Higuma,Supporting,Hebert, Kyle
One Piece,Hildon,Supporting,Matsuno, Taiki
One Piece,Hiluluk,Supporting,Stoddard, Mark
One Piece,Hina,Supporting,Seman, Jennifer
One Piece,Hiramera,Supporting,Morris, Madeleine
One Piece,Hocker,Supporting,Russell, Jerry
One Piece,Hogback,Supporting,Iwasaki, Hiroshi
One Piece,Hoichael,Supporting,Matsui, Mami
One Piece,Hou,Supporting,Moo, David
One Piece,Hyoutauros,Supporting,Fukuhara, Kouhei
One Piece,Hyouzou,Supporting,Sakaguchi, Tetsuo
One Piece,Iceburg,Supporting,Kishio, Daisuke
One Piece,Ichika,Supporting,Suzuki, Masami
One Piece,Ideo,Supporting,Aizawa, Masaki
One Piece,Igaram,Supporting,Sonobe, Keiichi
One Piece,Inazuma,Supporting,Hamada, Kenji
One Piece,Inuarashi,Supporting,Hashi, Takaya
One Piece,Inuppe,Supporting,Hirata, Hiroaki
One Piece,Ippon-Matsu,Supporting,Hirano, Masato
One Piece,Ishilly,Supporting,Kano, Yui
One Piece,Isoka,Supporting,Hirohashi, Ryou
One Piece,Isshi 1,Supporting,N/A
One Piece,Isshou,Supporting,Sawaki, Ikuya
One Piece,Itomimizu,Supporting,Nanba, Keiichi
One Piece,Izou,Supporting,Oda, Yuusei
One Piece,Jabra,Supporting,Takatsuka, Masaya
One Piece,Jack,Supporting,Nomura, Kenji
One Piece,Jaguar D., Saul,Supporting,Kusao, Takeshi
One Piece,Jalmack,Supporting,Masutani, Yasunori
One Piece,Jango,Supporting,Yao, Kazuki
One Piece,Jarl,Supporting,N/A
One Piece,Jean Bart,Supporting,Masutani, Yasunori
One Piece,Jeet,Supporting,Haramaki, Kouji
One Piece,Jessica,Supporting,Ikura, Kazue
One Piece,Jesus, Burgess,Supporting,Inada, Tetsu
One Piece,Jewelry, Bonney,Supporting,Kiuchi, Reiko
One Piece,Jigorou,Supporting,Nakai, Kazuya
One Piece,Jigra,Supporting,Kawahara, Yoshihisa
One Piece,Jinbe,Supporting,Gouri, Daisuke
One Piece,Jiro,Supporting,Irino, Miyu
